Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	21	6	28.6	0	0.0	0	0
2020-06-17	21	13	61.9	0	0.0	0	0
2020-06-28	21	12	57.1	0	0.0	0	0
2020-06-18	21	12	57.1	0	0.0	0	0
2020-05-30	21	14	66.7	0	0.0	0	0
2020-04-27	21	13	61.9	0	0.0	0	0
2020-06-13	21	11	52.4	0	0.0	0	0
2020-06-11	21	15	71.4	0	0.0	0	0
2020-05-25	21	6	28.6	0	0.0	0	0
2020-06-22	0	0		0		0	0
2020-06-14	21	12	57.1	0	0.0	0	0
2020-05-11	21	13	61.9	0	0.0	0	0
2020-05-21	21	13	61.9	0	0.0	0	0
2020-06-07	21	13	61.9	0	0.0	0	0
2020-06-03	21	6	28.6	0	0.0	0	0
2020-06-02	21	6	28.6	0	0.0	0	0
2020-06-25	21	16	76.2	0	0.0	0	0
2020-05-06	21	12	57.1	0	0.0	0	0
2020-06-24	0	0		0		0	0
2020-05-22	21	12	57.1	0	0.0	0	0
2020-04-30	21	10	47.6	0	0.0	0	0
2020-05-14	21	11	52.4	0	0.0	0	0
2020-05-29	21	12	57.1	0	0.0	0	0
2020-05-12	21	13	61.9	0	0.0	0	0
2020-05-07	21	11	52.4	0	0.0	0	0
2020-05-16	21	10	47.6	0	0.0	0	0
2020-05-31	21	12	57.1	0	0.0	0	0
2020-05-08	21	10	47.6	0	0.0	0	0
2020-06-08	21	13	61.9	0	0.0	0	0
2020-05-23	21	10	47.6	0	0.0	0	0
2020-05-28	21	12	57.1	0	0.0	0	0
2020-06-20	0	0		0		0	0
2020-06-29	21	10	47.6	0	0.0	0	0
2020-06-12	21	15	71.4	0	0.0	0	0
2020-04-28	21	14	66.7	0	0.0	0	0
2020-06-21	0	0		0		0	0
2020-04-29	21	12	57.1	0	0.0	0	0
2020-06-30	21	12	57.1	0	0.0	0	0
2020-05-04	21	16	76.2	0	0.0	0	0
2020-05-17	21	9	42.9	0	0.0	0	0
2020-05-05	21	16	76.2	0	0.0	0	0
2020-05-18	21	9	42.9	0	0.0	0	0
2020-05-02	21	13	61.9	0	0.0	0	0
2020-06-16	21	16	76.2	0	0.0	0	0
2020-05-20	21	12	57.1	0	0.0	0	0
2020-06-15	21	12	57.1	0	0.0	0	0
2020-05-19	21	10	47.6	0	0.0	0	0
2020-05-27	21	12	57.1	0	0.0	0	0
2020-05-10	21	10	47.6	0	0.0	0	0
2020-06-05	21	11	52.4	0	0.0	0	0
2020-06-23	0	0		0		0	0
2020-06-04	21	9	42.9	0	0.0	0	0
2020-06-26	21	12	57.1	0	0.0	0	0
2020-06-06	21	11	52.4	0	0.0	0	0
2020-05-03	21	16	76.2	0	0.0	0	0
2020-06-09	21	13	61.9	0	0.0	0	0
2020-06-19	0	0		0		0	0
2020-06-01	21	7	33.3	0	0.0	0	0
2020-06-27	21	13	61.9	0	0.0	0	0
2020-05-26	21	12	57.1	0	0.0	0	0
2020-05-13	21	13	61.9	0	0.0	0	0
2020-04-26	21	11	52.4	0	0.0	0	0
2020-05-01	21	15	71.4	0	0.0	0	0
2020-06-10	21	14	66.7	0	0.0	0	0
2020-05-09	21	8	38.1	0	0.0	0	0
2020-05-15	21	12	57.1	0	0.0	0	0
