Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-06-05	92	66	71.7	1	1.1	0	0.0
2020-07-07	91	57	62.6	1	1.1	0	0.0
2020-04-30	83	61	73.5	3	3.6	2	66.7
2020-05-05	112	61	54.5	3	2.7	2	66.7
2020-07-02	92	59	64.1	1	1.1	0	0.0
2020-06-21	83	45	54.2	1	1.2	0	0.0
2020-06-26	92	57	62.0	1	1.1	0	0.0
2020-06-18	92	59	64.1	1	1.1	0	0.0
2020-05-21	92	52	56.5	2	2.2	0	0.0
2020-06-09	92	62	67.4	1	1.1	0	0.0
2020-05-13	93	68	73.1	1	1.1	0	0.0
2020-07-27	101	61	60.4	0	0.0	0	0
2020-07-16	88	58	65.9	0	0.0	0	0
2020-06-28	90	57	63.3	1	1.1	0	0.0
2020-07-22	89	60	67.4	0	0.0	0	0
2020-05-23	83	57	68.7	2	2.4	0	0.0
2020-05-25	90	56	62.2	1	1.1	0	0.0
2020-05-29	92	63	68.5	1	1.1	0	0.0
2020-07-03	92	63	68.5	1	1.1	0	0.0
2020-06-07	91	54	59.3	1	1.1	0	0.0
2020-06-11	94	68	72.3	1	1.1	0	0.0
2020-04-28	78	54	69.2	4	5.1	3	75.0
2020-07-18	89	54	60.7	0	0.0	0	0
2020-07-26	101	63	62.4	0	0.0	0	0
2020-05-24	84	54	64.3	1	1.2	0	0.0
2020-06-30	92	57	62.0	1	1.1	0	0.0
2020-06-25	92	60	65.2	1	1.1	0	0.0
2020-06-04	92	63	68.5	1	1.1	0	0.0
2020-07-11	89	58	65.2	0	0.0	0	0
2020-07-15	90	48	53.3	0	0.0	0	0
2020-04-27	78	53	67.9	4	5.1	3	75.0
2020-06-27	91	62	68.1	1	1.1	0	0.0
2020-07-14	89	52	58.4	0	0.0	0	0
2020-06-10	93	63	67.7	1	1.1	0	0.0
2020-06-16	85	51	60.0	1	1.2	0	0.0
2020-07-09	90	55	61.1	0	0.0	0	0
2020-06-13	91	52	57.1	1	1.1	0	0.0
2020-05-16	93	63	67.7	2	2.2	0	0.0
2020-05-20	92	54	58.7	2	2.2	0	0.0
2020-05-31	94	52	55.3	1	1.1	0	0.0
2020-06-17	93	63	67.7	1	1.1	0	0.0
2020-06-22	67	33	49.3	1	1.5	0	0.0
2020-07-21	89	58	65.2	0	0.0	0	0
2020-06-24	67	35	52.2	1	1.5	0	0.0
2020-06-02	92	57	62.0	1	1.1	0	0.0
2020-06-08	92	55	59.8	1	1.1	0	0.0
2020-07-24	102	67	65.7	0	0.0	0	0
2020-05-26	91	60	65.9	1	1.1	0	0.0
2020-04-26	67	51	76.1	4	6.0	3	75.0
2020-06-06	84	55	65.5	0	0.0	0	0
2020-05-18	92	56	60.9	2	2.2	0	0.0
2020-05-15	85	59	69.4	2	2.4	0	0.0
2020-05-11	85	54	63.5	1	1.2	0	0.0
2020-05-10	85	56	65.9	1	1.2	0	0.0
2020-05-02	112	68	60.7	3	2.7	2	66.7
2020-07-25	101	66	65.3	0	0.0	0	0
2020-06-12	92	58	63.0	1	1.1	0	0.0
2020-07-04	91	56	61.5	1	1.1	0	0.0
2020-05-04	112	61	54.5	3	2.7	2	66.7
2020-06-03	92	58	63.0	1	1.1	0	0.0
2020-07-01	92	55	59.8	1	1.1	0	0.0
2020-07-05	91	52	57.1	1	1.1	0	0.0
2020-06-23	67	38	56.7	1	1.5	0	0.0
2020-06-20	83	51	61.4	1	1.2	0	0.0
2020-05-06	100	65	65.0	3	3.0	2	66.7
2020-04-29	78	56	71.8	3	3.8	2	66.7
2020-07-23	106	67	63.2	0	0.0	0	0
2020-05-12	92	64	69.6	1	1.1	0	0.0
2020-07-10	88	59	67.0	0	0.0	0	0
2020-05-09	101	66	65.3	2	2.0	1	50.0
2020-07-13	89	54	60.7	0	0.0	0	0
2020-05-22	90	57	63.3	2	2.2	0	0.0
2020-07-17	88	51	58.0	0	0.0	0	0
2020-05-30	91	52	57.1	1	1.1	0	0.0
2020-05-27	92	65	70.7	1	1.1	0	0.0
2020-05-28	92	63	68.5	1	1.1	0	0.0
2020-05-17	91	57	62.6	2	2.2	0	0.0
2020-06-15	92	49	53.3	1	1.1	0	0.0
2020-05-08	101	67	66.3	2	2.0	1	50.0
2020-07-08	92	60	65.2	1	1.1	0	0.0
2020-06-14	91	47	51.6	1	1.1	0	0.0
2020-05-19	92	52	56.5	2	2.2	0	0.0
2020-07-20	89	48	53.9	0	0.0	0	0
2020-07-06	92	52	56.5	1	1.1	0	0.0
2020-05-07	101	67	66.3	2	2.0	1	50.0
2020-05-01	106	66	62.3	3	2.8	2	66.7
2020-07-28	102	66	64.7	0	0.0	0	0
2020-07-19	88	45	51.1	0	0.0	0	0
2020-06-19	92	54	58.7	1	1.1	0	0.0
2020-05-14	93	67	72.0	1	1.1	0	0.0
2020-06-01	92	52	56.5	1	1.1	0	0.0
2020-05-03	110	65	59.1	3	2.7	2	66.7
2020-06-29	90	57	63.3	1	1.1	0	0.0
2020-07-12	88	57	64.8	0	0.0	0	0
