Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-05-24	15	6	40.0	1	6.7	0	0.0
2020-06-17	17	9	52.9	3	17.6	2	66.7
2020-06-28	17	10	58.8	1	5.9	0	0.0
2020-06-18	16	11	68.8	4	25.0	2	50.0
2020-05-30	13	7	53.8	0	0.0	0	0
2020-04-27	23	10	43.5	2	8.7	1	50.0
2020-06-13	16	11	68.8	1	6.2	1	100.0
2020-06-11	17	10	58.8	1	5.9	1	100.0
2020-07-04	17	11	64.7	1	5.9	0	0.0
2020-05-25	15	8	53.3	1	6.7	1	100.0
2020-06-22	16	12	75.0	3	18.8	2	66.7
2020-06-14	16	11	68.8	1	6.2	1	100.0
2020-05-11	18	11	61.1	3	16.7	2	66.7
2020-05-21	15	8	53.3	0	0.0	0	0
2020-07-08	16	12	75.0	0	0.0	0	0
2020-06-07	18	7	38.9	0	0.0	0	0
2020-06-03	14	9	64.3	1	7.1	0	0.0
2020-06-02	14	8	57.1	1	7.1	0	0.0
2020-06-25	15	10	66.7	0	0.0	0	0
2020-05-06	20	9	45.0	3	15.0	2	66.7
2020-06-24	10	7	70.0	3	30.0	2	66.7
2020-07-07	17	10	58.8	0	0.0	0	0
2020-05-22	15	6	40.0	0	0.0	0	0
2020-04-30	22	7	31.8	3	13.6	2	66.7
2020-05-14	19	12	63.2	2	10.5	1	50.0
2020-05-29	14	5	35.7	0	0.0	0	0
2020-05-12	17	12	70.6	3	17.6	1	33.3
2020-05-07	20	9	45.0	3	15.0	3	100.0
2020-05-16	17	11	64.7	1	5.9	0	0.0
2020-05-31	15	10	66.7	0	0.0	0	0
2020-05-08	20	12	60.0	3	15.0	2	66.7
2020-06-08	17	10	58.8	0	0.0	0	0
2020-05-23	15	7	46.7	0	0.0	0	0
2020-05-28	14	6	42.9	0	0.0	0	0
2020-07-06	17	12	70.6	1	5.9	0	0.0
2020-06-20	17	11	64.7	2	11.8	2	100.0
2020-06-29	17	9	52.9	1	5.9	0	0.0
2020-06-12	16	10	62.5	3	18.8	1	33.3
2020-04-28	23	10	43.5	2	8.7	1	50.0
2020-07-02	17	12	70.6	1	5.9	0	0.0
2020-06-21	17	12	70.6	3	17.6	2	66.7
2020-04-29	22	9	40.9	2	9.1	2	100.0
2020-06-30	15	11	73.3	0	0.0	0	0
2020-05-04	22	6	27.3	6	27.3	4	66.7
2020-05-17	17	11	64.7	0	0.0	0	0
2020-05-05	22	9	40.9	5	22.7	3	60.0
2020-05-18	17	9	52.9	1	5.9	0	0.0
2020-05-02	22	5	22.7	4	18.2	3	75.0
2020-06-16	17	10	58.8	3	17.6	2	66.7
2020-05-20	15	10	66.7	0	0.0	0	0
2020-06-15	16	12	75.0	2	12.5	1	50.0
2020-05-19	15	8	53.3	1	6.7	0	0.0
2020-05-27	14	7	50.0	1	7.1	1	100.0
2020-07-05	17	9	52.9	0	0.0	0	0
2020-05-10	20	10	50.0	2	10.0	2	100.0
2020-06-05	15	11	73.3	2	13.3	0	0.0
2020-06-23	10	7	70.0	3	30.0	2	66.7
2020-06-04	13	7	53.8	1	7.7	0	0.0
2020-06-26	17	12	70.6	1	5.9	0	0.0
2020-06-06	17	11	64.7	0	0.0	0	0
2020-05-03	22	3	13.6	5	22.7	4	80.0
2020-07-03	17	10	58.8	0	0.0	0	0
2020-06-09	18	10	55.6	0	0.0	0	0
2020-06-19	17	8	47.1	3	17.6	2	66.7
2020-06-01	14	9	64.3	2	14.3	0	0.0
2020-06-27	17	12	70.6	1	5.9	0	0.0
2020-07-01	15	11	73.3	0	0.0	0	0
2020-05-26	15	10	66.7	1	6.7	1	100.0
2020-05-13	17	11	64.7	3	17.6	1	33.3
2020-04-26	22	7	31.8	2	9.1	1	50.0
2020-05-01	22	12	54.5	3	13.6	2	66.7
2020-06-10	17	11	64.7	1	5.9	1	100.0
2020-05-09	20	15	75.0	2	10.0	2	100.0
2020-05-15	17	9	52.9	0	0.0	0	0
